Company,Product,TypeName,CPU_Company,CPU_Frequency,RAM,Memory,GPU_Company,Weight,Price,Touchscreen,Ips,ppi,os
Samsung,309,Ultrabook,Intel,2.7,8,16,Intel,1.31,1599.0,1,0,204.15714584634154,Windows
Acer,61,Notebook,Intel,1.1,4,10,Intel,2.1,298.0,0,0,123.83434142318255,Others/No OS/Linux
Dell,245,Notebook,Intel,2.7,16,16,AMD,2.3,1181.27,0,0,174.05705383053478,Windows
Samsung,309,2 in 1 Convertible,Intel,2.7,16,16,AMD,1.71,1799.0,1,0,181.01933598375618,Windows
Toshiba,436,Notebook,Intel,2.3,4,4,Intel,1.75,1020.0,0,1,137.98683758583198,Windows
Dell,256,Gaming,Intel,2.8,8,10,Nvidia,2.62,1099.0,0,0,174.05705383053478,Windows
HP,110,Ultrabook,Intel,2.3,4,16,Intel,1.26,1244.0,0,0,154.54525809613182,Windows
Asus,375,2 in 1 Convertible,Intel,2.7,12,22,Nvidia,2.3,839.0,1,0,174.05705383053478,Windows
Lenovo,479,Notebook,Intel,2.7,16,29,Nvidia,2.5,2370.0,0,0,348.11410766106957,Windows
Acer,430,Notebook,Intel,2.4,4,4,Intel,1.8,636.0,0,1,193.94928855402446,Windows
Razer,85,Gaming,Intel,2.8,16,29,Nvidia,1.95,2899.0,0,0,193.94928855402446,Windows
Asus,544,Notebook,Intel,1.1,8,4,Intel,2.0,581.9,0,0,174.05705383053478,Windows
Dell,56,Gaming,Intel,2.8,32,13,Nvidia,4.42,3588.8,0,1,156.9531814888059,Windows
Asus,390,Gaming,Intel,2.6,16,18,Nvidia,4.3,2350.0,0,1,156.9531814888059,Windows
Toshiba,449,Ultrabook,Intel,2.6,16,29,Nvidia,1.47,1764.0,0,1,193.94928855402446,Windows
Lenovo,197,Notebook,Intel,1.6,8,10,Intel,2.2,329.0,0,0,123.83434142318255,Others/No OS/Linux
Lenovo,469,Ultrabook,Intel,2.7,16,29,Intel,1.7,2299.0,0,0,193.94928855402446,Windows
MSI,174,Gaming,Intel,2.8,16,18,Nvidia,1.6,1891.0,0,1,193.94928855402446,Windows
MSI,159,Gaming,Intel,2.5,8,5,Nvidia,2.2,1089.0,0,0,174.05705383053478,Windows
Lenovo,291,Gaming,Intel,2.8,4,10,Nvidia,2.4,999.0,0,1,174.05705383053478,Windows
Acer,356,Gaming,Intel,2.8,16,18,Nvidia,4.2,2299.0,0,1,156.9531814888059,Windows
Dell,256,Gaming,Intel,2.5,8,16,Nvidia,2.62,985.0,0,0,174.05705383053478,Windows
Asus,132,Gaming,Intel,2.8,8,5,Nvidia,2.24,1339.0,0,0,174.05705383053478,Windows
Vero,263,Notebook,Intel,1.1,4,23,Intel,1.22,202.9,0,0,193.94928855402446,Windows
Lenovo,474,2 in 1 Convertible,Intel,2.7,8,29,Intel,1.37,1970.0,1,1,204.15714584634154,Windows
Lenovo,582,2 in 1 Convertible,Intel,2.5,8,16,AMD,2.08,959.0,1,0,174.05705383053478,Windows
Apple,298,Ultrabook,Intel,1.2,8,28,Intel,0.92,1165.0,0,1,271.5290039756342,Mac
Lenovo,472,2 in 1 Convertible,Intel,2.5,8,16,Intel,1.42,2330.0,1,1,258.59905140536597,Windows
Asus,377,Notebook,Intel,1.1,4,23,Intel,1.63,299.0,0,0,137.98683758583198,Windows
Dell,277,Notebook,Intel,2.5,8,4,Intel,1.95,810.0,0,0,123.83434142318255,Windows
Lenovo,590,2 in 1 Convertible,Intel,2.7,8,16,Intel,1.38,1349.0,1,1,195.3446071767153,Windows
Dell,551,Notebook,Intel,2.0,8,16,AMD,2.0,739.0,0,0,174.05705383053478,Windows
HP,595,Workstation,Intel,2.8,8,16,Nvidia,3.14,2064.9,0,0,174.05705383053478,Windows
Asus,360,Notebook,Intel,2.5,8,16,Intel,2.37,1099.0,0,0,174.05705383053478,Windows
Dell,576,Ultrabook,Intel,2.5,8,16,Intel,1.29,1499.0,0,0,204.15714584634154,Windows
Dell,577,Notebook,Intel,2.5,8,16,Nvidia,2.06,1749.0,1,0,348.11410766106957,Windows
Dell,273,Netbook,Intel,1.1,4,4,Intel,1.63,744.0,0,0,166.53583846565928,Windows
HP,110,Netbook,Intel,2.6,8,16,Intel,1.26,1389.0,0,0,154.54525809613182,Windows
Toshiba,411,Notebook,Intel,2.3,4,26,Intel,2.1,780.0,0,0,123.83434142318255,Windows
HP,15,Notebook,AMD,2.5,8,22,AMD,2.04,629.0,0,0,123.83434142318255,Windows
Dell,256,Gaming,Intel,2.8,16,29,Nvidia,2.62,1679.0,0,0,348.11410766106957,Windows
Lenovo,203,Notebook,Intel,2.5,4,10,Nvidia,2.4,609.0,0,0,174.05705383053478,Windows
HP,319,Gaming,Intel,2.8,12,10,AMD,3.74,1749.0,0,1,156.9531814888059,Windows
MSI,152,Gaming,Intel,2.8,16,31,Nvidia,2.9,2415.0,0,0,156.9531814888059,Windows
Samsung,309,Ultrabook,Intel,2.5,8,16,Intel,0.81,1499.0,0,0,204.15714584634154,Windows
Dell,551,Notebook,Intel,2.7,8,10,Nvidia,1.98,961.0,0,0,174.05705383053478,Windows
Dell,547,Notebook,Intel,2.5,8,16,AMD,2.18,789.81,0,0,174.05705383053478,Windows
Lenovo,488,Ultrabook,Intel,2.7,8,16,Intel,1.32,1859.0,0,0,193.94928855402446,Windows
Razer,86,Ultrabook,Intel,2.5,16,29,Intel,1.29,1799.0,1,1,434.4464063610148,Windows
HP,89,Netbook,Intel,1.6,4,7,Intel,1.23,385.0,0,0,166.53583846565928,Others/No OS/Linux
Dell,56,Gaming,Intel,2.8,16,5,Nvidia,4.36,2505.02,0,1,156.9531814888059,Windows
Dell,275,Notebook,Intel,2.3,4,26,Intel,1.76,755.0,0,0,137.98683758583198,Windows
Lenovo,510,Notebook,Intel,2.0,4,26,Intel,2.1,489.9,0,0,123.83434142318255,Windows
Toshiba,445,Ultrabook,Intel,2.5,4,4,Intel,1.25,1090.0,0,0,137.98683758583198,Windows
Lenovo,491,Ultrabook,Intel,2.7,8,29,Intel,1.13,2499.0,0,1,193.94928855402446,Windows
MSI,160,Gaming,Intel,2.5,8,16,Nvidia,2.4,1199.0,0,0,174.05705383053478,Windows
Lenovo,472,Ultrabook,Intel,2.5,8,15,Intel,1.13,1875.0,0,1,193.94928855402446,Windows
Toshiba,411,Notebook,Intel,2.1,4,4,Intel,1.75,499.0,0,0,137.98683758583198,Windows
Asus,600,2 in 1 Convertible,Intel,2.5,8,16,Intel,1.1,1358.0,1,0,204.15714584634154,Windows
Dell,275,Notebook,Intel,2.0,4,26,Intel,1.76,585.0,0,0,137.98683758583198,Windows
Acer,89,Netbook,Intel,1.6,4,23,Intel,1.35,355.0,0,1,166.53583846565928,Others/No OS/Linux
Acer,430,Notebook,Intel,2.4,8,4,Intel,1.5,619.0,0,1,193.94928855402446,Windows
Razer,85,Gaming,Intel,2.9,32,29,Nvidia,3.49,5499.0,1,0,313.9063629776118,Windows
Lenovo,491,Ultrabook,Intel,2.6,16,29,Intel,1.1,2099.0,0,1,258.59905140536597,Windows
Asus,538,Notebook,Intel,2.5,4,10,Nvidia,2.1,519.0,0,0,174.05705383053478,Others/No OS/Linux
Lenovo,483,Notebook,Intel,2.3,8,16,Intel,1.7,1186.0,0,0,193.94928855402446,Windows
Lenovo,469,Notebook,Intel,2.6,8,16,Intel,1.32,1650.0,0,1,193.94928855402446,Windows
Dell,55,Gaming,Intel,2.8,16,18,Nvidia,3.21,2774.63,0,0,174.05705383053478,Windows
Asus,401,Gaming,Intel,2.8,16,18,Nvidia,2.9,2419.0,0,0,156.9531814888059,Windows
Toshiba,411,Notebook,Intel,2.4,4,26,Intel,2.0,669.0,0,0,123.83434142318255,Windows
Lenovo,305,Notebook,Intel,1.6,4,7,Intel,1.5,325.0,0,0,137.98683758583198,Others/No OS/Linux
Asus,378,Notebook,Intel,2.5,8,3,Intel,2.3,590.0,0,0,174.05705383053478,Windows
Asus,399,Gaming,Intel,2.6,16,31,Nvidia,2.73,1799.0,0,0,156.9531814888059,Windows
Dell,56,Gaming,Intel,2.8,32,31,Nvidia,4.42,3072.89,0,1,156.9531814888059,Windows
HP,364,Notebook,Intel,2.5,8,10,Nvidia,2.63,910.0,0,0,130.79431790733827,Windows
Dell,547,Notebook,Intel,2.5,8,4,Intel,2.18,713.99,0,0,123.83434142318255,Windows
HP,111,Ultrabook,Intel,2.5,8,29,Intel,1.54,1870.0,0,0,193.94928855402446,Windows
Dell,547,Notebook,Intel,2.7,4,16,AMD,2.18,739.0,0,0,174.05705383053478,Windows
HP,102,2 in 1 Convertible,Intel,1.1,4,23,Intel,1.4,615.0,1,0,166.53583846565928,Others/No OS/Linux
Asus,605,Ultrabook,Intel,2.3,8,29,Nvidia,1.45,1026.0,0,1,204.15714584634154,Windows
HP,114,2 in 1 Convertible,Intel,2.5,8,16,Intel,1.28,2277.0,1,0,204.15714584634154,Windows
HP,111,Ultrabook,Intel,2.5,8,29,Intel,1.54,1468.0,0,0,193.94928855402446,Windows
HP,50,Notebook,Intel,1.6,4,4,Intel,1.86,299.0,0,0,123.83434142318255,Others/No OS/Linux
Asus,393,Gaming,Intel,2.8,16,5,Nvidia,2.1,1899.0,0,0,174.05705383053478,Windows
Dell,251,Notebook,Intel,2.7,8,10,AMD,2.83,865.0,0,0,156.9531814888059,Others/No OS/Linux
Lenovo,468,Ultrabook,Intel,2.8,8,16,Nvidia,1.96,1903.0,0,1,193.94928855402446,Windows
Asus,265,Notebook,Intel,2.7,8,16,Nvidia,2.3,787.0,0,1,174.05705383053478,Windows
Dell,281,Notebook,Intel,2.5,8,4,Intel,1.9,945.0,0,0,174.05705383053478,Windows
Asus,557,Notebook,Intel,1.1,4,10,Intel,2.0,449.0,0,0,123.83434142318255,Windows
HP,114,2 in 1 Convertible,Intel,2.8,8,16,Intel,1.28,2559.0,1,0,204.15714584634154,Windows
Dell,241,Notebook,Intel,2.3,8,10,Intel,1.62,649.0,1,0,204.15714584634154,Windows
Lenovo,198,Notebook,Intel,2.0,4,10,Intel,2.2,469.0,0,0,174.05705383053478,Others/No OS/Linux
Lenovo,456,Notebook,Intel,2.5,8,10,Intel,2.3,850.66,0,1,174.05705383053478,Windows
HP,112,Notebook,Intel,2.6,8,16,AMD,1.84,1349.0,0,0,174.05705383053478,Windows
Toshiba,338,Notebook,Intel,2.5,4,4,Intel,1.05,1285.0,0,0,204.15714584634154,Windows
Lenovo,291,Gaming,Intel,2.5,8,10,Nvidia,2.5,1017.0,0,1,174.05705383053478,Others/No OS/Linux
Dell,576,Ultrabook,Intel,2.5,16,29,Intel,1.29,2240.0,1,0,340.26190974390255,Windows
HP,370,Notebook,Intel,2.3,4,26,Intel,2.07,910.0,0,0,174.05705383053478,Windows
Toshiba,348,Ultrabook,Intel,2.3,8,16,Intel,1.2,1095.0,0,0,145.2493027219284,Windows
Lenovo,474,2 in 1 Convertible,Intel,2.7,8,16,Intel,1.37,1950.0,1,1,204.15714584634154,Windows
Acer,433,Notebook,Intel,2.5,8,16,Intel,1.56,902.0,0,1,193.94928855402446,Windows
Dell,350,Workstation,Intel,2.8,8,10,Nvidia,2.23,1778.0,0,0,174.05705383053478,Windows
Lenovo,460,Notebook,Intel,2.5,4,26,Intel,2.38,1055.0,0,0,123.83434142318255,Windows
Lenovo,198,Notebook,Intel,2.0,4,10,AMD,2.2,479.0,0,0,174.05705383053478,Others/No OS/Linux
Toshiba,441,Notebook,Intel,2.7,8,16,Intel,2.0,1388.0,0,1,174.05705383053478,Windows
Lenovo,475,Notebook,Intel,2.4,4,9,Intel,1.44,735.0,0,1,204.15714584634154,Windows
Samsung,309,Ultrabook,Intel,2.7,16,16,Nvidia,1.23,1849.0,0,0,181.01933598375618,Windows
Dell,283,Ultrabook,Intel,2.8,8,16,Intel,1.6,1690.0,0,0,217.2232031805074,Windows
Asus,559,Notebook,Intel,1.1,4,10,Intel,2.0,398.99,0,0,123.83434142318255,Others/No OS/Linux
Xiaomi,303,Ultrabook,Intel,2.3,8,16,Nvidia,1.28,935.0,0,1,204.15714584634154,Windows
Dell,551,Notebook,Intel,2.5,4,5,Nvidia,2.18,912.5,0,0,174.05705383053478,Windows
HP,363,Notebook,Intel,2.5,4,16,Intel,2.04,839.0,0,0,174.05705383053478,Windows
HP,114,2 in 1 Convertible,Intel,2.5,4,16,Intel,1.28,1700.0,1,0,204.15714584634154,Windows
HP,330,2 in 1 Convertible,Intel,2.5,4,26,Intel,2.3,684.8,1,0,123.83434142318255,Windows
Asus,537,Notebook,Intel,1.1,4,23,Intel,1.65,348.0,0,0,137.00820753203175,Windows
Lenovo,218,Notebook,Intel,2.5,8,10,Nvidia,2.2,669.0,0,1,174.05705383053478,Windows
Dell,238,Notebook,Intel,1.6,4,26,Intel,2.2,369.0,0,0,123.83434142318255,Windows
HP,114,2 in 1 Convertible,Intel,2.5,4,16,Intel,1.28,1799.0,1,0,204.15714584634154,Windows
Dell,547,Notebook,Intel,2.0,4,10,AMD,2.18,455.7,0,0,123.83434142318255,Others/No OS/Linux
Asus,405,Gaming,Intel,2.5,12,5,Nvidia,2.2,1369.9,0,0,156.9531814888059,Windows
Acer,95,Netbook,Intel,1.6,4,23,Intel,1.25,297.0,0,1,166.53583846565928,Others/No OS/Linux
Lenovo,199,Notebook,AMD,2.2,4,26,AMD,2.8,379.0,0,0,130.79431790733827,Windows
HP,372,Notebook,Intel,2.5,4,4,Intel,1.95,1265.0,0,0,193.94928855402446,Windows
HP,126,2 in 1 Convertible,Intel,2.7,16,16,Intel,1.42,1399.0,1,0,340.26190974390255,Windows
Samsung,309,Ultrabook,Intel,2.7,8,16,Intel,1.17,1699.0,0,0,181.01933598375618,Windows
Lenovo,469,Ultrabook,Intel,2.5,8,16,Intel,1.32,1799.0,0,1,193.94928855402446,Windows
MSI,182,Gaming,Intel,2.6,16,33,Nvidia,2.43,2649.0,0,1,313.9063629776118,Windows
Toshiba,337,Notebook,Intel,2.5,8,16,Intel,1.05,1475.0,0,0,204.15714584634154,Windows
Dell,256,Gaming,Intel,2.8,8,10,Nvidia,2.62,929.0,0,0,174.05705383053478,Others/No OS/Linux
HP,363,Notebook,Intel,2.7,8,10,Nvidia,2.04,900.0,0,0,174.05705383053478,Windows
Dell,547,Notebook,Intel,2.0,4,10,AMD,2.18,614.0,0,0,123.83434142318255,Windows
Dell,281,Notebook,Intel,2.6,8,26,Intel,1.9,935.0,0,0,174.05705383053478,Windows
Dell,576,2 in 1 Convertible,Intel,1.3,8,29,Intel,1.24,2013.1,1,0,340.26190974390255,Windows
Asus,146,Gaming,Intel,2.7,32,19,Nvidia,3.58,1279.0,0,1,156.9531814888059,Windows
Dell,576,2 in 1 Convertible,Intel,1.3,16,16,Intel,1.22,1649.0,1,0,204.15714584634154,Windows
Lenovo,472,Ultrabook,Intel,2.7,8,15,Intel,1.13,2049.0,0,1,193.94928855402446,Windows
Lenovo,471,Notebook,Intel,2.5,8,29,Intel,1.95,1962.99,0,1,174.05705383053478,Windows
LG,194,Ultrabook,Intel,2.7,16,29,Intel,1.08,2099.0,1,1,174.05705383053478,Windows
HP,116,Netbook,Intel,2.7,8,29,Intel,1.26,1483.0,0,0,217.2232031805074,Windows
Acer,98,Notebook,Intel,1.5,4,7,Intel,2.2,359.0,0,1,174.05705383053478,Others/No OS/Linux
Lenovo,225,Notebook,Intel,2.3,8,5,Nvidia,2.6,789.0,0,1,174.05705383053478,Windows
LG,193,Ultrabook,Intel,2.7,8,29,Intel,0.98,1899.0,1,1,193.94928855402446,Windows
Dell,279,Notebook,Intel,2.8,8,16,Intel,1.6,1205.0,0,0,193.94928855402446,Windows
HP,119,Ultrabook,Intel,1.2,8,14,Intel,1.09,3100.0,1,0,434.4464063610148,Windows
Lenovo,217,Notebook,Intel,2.7,6,16,Nvidia,2.2,789.0,0,0,174.05705383053478,Windows
HP,363,Notebook,Intel,2.7,8,16,Nvidia,2.04,1018.99,0,0,174.05705383053478,Windows
Acer,70,Notebook,Intel,2.4,4,10,Intel,2.4,499.0,0,0,174.05705383053478,Windows
Lenovo,453,Notebook,Intel,2.5,4,4,Intel,1.44,881.0,0,0,204.15714584634154,Windows
HP,368,Notebook,Intel,2.5,8,16,Intel,1.49,960.0,0,0,204.15714584634154,Windows
MSI,153,Gaming,Intel,2.8,16,18,Nvidia,2.7,1599.0,0,0,156.9531814888059,Windows
Dell,256,Gaming,Intel,2.8,16,5,Nvidia,2.6,1349.0,0,0,174.05705383053478,Windows
MSI,160,Gaming,Intel,2.5,8,5,Nvidia,2.2,1119.91,0,0,174.05705383053478,Windows
Dell,547,Notebook,Intel,2.5,4,10,AMD,2.18,684.99,0,0,123.83434142318255,Windows
HP,112,Ultrabook,Intel,2.5,8,16,AMD,1.84,1296.99,0,0,174.05705383053478,Windows
HP,122,Ultrabook,Intel,2.7,8,16,Intel,1.39,1149.0,1,0,340.26190974390255,Windows
Toshiba,450,Notebook,Intel,2.6,16,16,Nvidia,2.4,1975.0,0,1,174.05705383053478,Windows
Lenovo,474,2 in 1 Convertible,Intel,2.5,8,29,Intel,1.37,1825.0,1,1,204.15714584634154,Windows
Dell,277,Notebook,Intel,2.3,4,26,Intel,1.95,729.9,0,0,123.83434142318255,Windows
Lenovo,493,Ultrabook,Intel,2.7,8,16,Intel,1.36,1650.0,0,1,217.2232031805074,Windows
HP,373,Notebook,Intel,2.3,8,16,Intel,2.31,1165.0,0,0,174.05705383053478,Windows
Dell,547,Notebook,Intel,2.5,4,10,Intel,2.18,708.06,0,0,123.83434142318255,Windows
HP,365,Notebook,Intel,2.3,4,26,Intel,1.95,1149.0,0,0,137.98683758583198,Windows
Lenovo,208,Notebook,Intel,1.1,4,10,Intel,2.2,309.0,0,0,123.83434142318255,Windows
HP,110,Ultrabook,Intel,2.3,4,26,Intel,1.26,1579.0,0,0,217.2232031805074,Windows
HP,50,Notebook,Intel,1.6,4,10,Intel,1.86,288.9,0,0,123.83434142318255,Others/No OS/Linux
Lenovo,588,2 in 1 Convertible,Intel,2.2,16,12,Intel,1.3,1799.0,1,1,340.26190974390255,Windows
Toshiba,446,Notebook,Intel,2.3,4,4,Intel,1.47,1105.0,0,1,193.94928855402446,Windows
HP,110,Netbook,Intel,2.3,8,16,Intel,1.26,1669.0,0,0,217.2232031805074,Windows
Dell,547,Notebook,Intel,2.0,4,10,Intel,2.18,558.6,0,0,123.83434142318255,Windows
MSI,168,Gaming,Intel,2.8,8,5,Nvidia,2.2,1199.0,0,0,174.05705383053478,Windows
Dell,285,Ultrabook,Intel,2.5,8,16,Intel,1.36,1639.0,0,0,193.94928855402446,Windows
Dell,56,Gaming,Intel,2.7,16,31,Nvidia,4.36,2758.0,0,0,209.27090865174122,Windows
HP,316,Gaming,Intel,2.3,8,5,Nvidia,2.75,1399.0,0,1,156.9531814888059,Windows
Asus,575,Notebook,Intel,1.6,4,10,Nvidia,2.8,530.0,0,0,130.79431790733827,Windows
Acer,498,Notebook,Intel,2.5,4,26,Intel,2.23,619.0,0,0,123.83434142318255,Windows
Toshiba,438,Notebook,Intel,2.3,8,16,Intel,2.2,1119.0,0,0,123.83434142318255,Windows
Lenovo,584,2 in 1 Convertible,Intel,1.2,8,16,Intel,1.1,1299.0,1,1,240.29115396073826,Windows
Lenovo,224,Gaming,AMD,2.1,16,31,AMD,2.5,999.0,0,1,174.05705383053478,Windows
Dell,283,Ultrabook,Intel,2.5,8,16,Intel,1.36,1472.2,1,0,217.2232031805074,Windows
Lenovo,203,Notebook,Intel,2.7,8,10,Nvidia,2.2,685.0,0,0,174.05705383053478,Others/No OS/Linux
Dell,262,Notebook,Intel,2.0,4,10,AMD,2.36,659.0,0,0,130.79431790733827,Windows
Acer,91,Notebook,Intel,1.6,4,23,Intel,1.68,349.0,0,0,137.98683758583198,Others/No OS/Linux
HP,596,Workstation,Intel,2.7,8,38,Nvidia,2.0,2249.0,0,1,174.05705383053478,Windows
Dell,285,Ultrabook,Intel,2.8,8,16,Intel,1.36,1775.0,0,0,193.94928855402446,Windows
Toshiba,345,Notebook,Intel,2.3,8,16,Intel,1.2,1460.0,0,0,204.15714584634154,Windows
Asus,99,2 in 1 Convertible,Intel,1.2,8,35,Intel,1.2,1159.0,0,0,217.2232031805074,Others/No OS/Linux
Lenovo,483,Ultrabook,Intel,2.6,8,16,Intel,1.7,1488.99,0,1,193.94928855402446,Windows
Dell,56,Gaming,Intel,2.8,16,31,Nvidia,4.36,3154.0,0,1,313.9063629776118,Windows
Dell,576,2 in 1 Convertible,Intel,1.2,8,16,Intel,1.24,1899.0,1,0,204.15714584634154,Windows
HP,367,2 in 1 Convertible,Intel,1.1,4,16,Intel,1.45,775.0,1,0,166.53583846565928,Windows
Dell,576,Ultrabook,Intel,2.5,8,16,Intel,1.3,1268.0,0,0,340.26190974390255,Windows
Acer,96,2 in 1 Convertible,Intel,1.6,4,23,Intel,1.25,389.0,1,1,166.53583846565928,Others/No OS/Linux
Toshiba,343,Notebook,Intel,2.4,8,16,Intel,1.2,1535.0,0,0,204.15714584634154,Windows
Lenovo,473,Ultrabook,Intel,2.6,8,16,Intel,1.36,1760.0,0,1,217.2232031805074,Windows
Acer,78,Notebook,Intel,2.5,12,5,Nvidia,2.4,1009.0,0,0,174.05705383053478,Windows
Toshiba,333,Ultrabook,Intel,2.7,8,29,Intel,1.1,1790.0,1,0,217.2232031805074,Windows
HP,363,Notebook,Intel,2.5,8,10,Nvidia,2.04,846.5,0,0,123.83434142318255,Windows
Dell,239,Notebook,Intel,2.0,4,10,AMD,2.25,465.62,0,0,123.83434142318255,Others/No OS/Linux
Dell,281,Notebook,Intel,2.5,4,26,Intel,1.9,825.0,0,0,123.83434142318255,Windows
HP,363,Notebook,Intel,2.4,4,26,Intel,2.04,685.0,0,0,174.05705383053478,Windows
Dell,56,Gaming,Intel,2.8,32,18,Nvidia,4.42,3149.0,0,1,156.9531814888059,Windows
Lenovo,203,Notebook,Intel,2.5,6,16,Nvidia,2.4,695.0,0,0,174.05705383053478,Windows
Dell,576,2 in 1 Convertible,Intel,1.3,16,29,Intel,1.22,1899.0,1,0,340.26190974390255,Windows
Dell,290,Ultrabook,Intel,2.6,8,16,Intel,1.5,1962.98,1,0,258.59905140536597,Windows
Dell,56,Gaming,Intel,2.6,32,18,Nvidia,4.42,2800.0,0,0,156.9531814888059,Windows
Toshiba,435,Notebook,Intel,2.3,8,16,Intel,1.95,1180.0,0,0,193.94928855402446,Windows
Asus,408,Gaming,Intel,2.8,16,18,Nvidia,2.73,2049.9,0,0,156.9531814888059,Windows
HP,370,Notebook,Intel,2.7,8,5,Nvidia,2.04,979.0,0,1,174.05705383053478,Windows
Lenovo,465,Notebook,Intel,2.3,4,27,Intel,1.7,1002.0,0,0,137.98683758583198,Windows
Asus,376,2 in 1 Convertible,Intel,2.7,16,33,Nvidia,2.3,1799.0,1,0,348.11410766106957,Windows
HP,26,Notebook,Intel,2.7,6,10,Intel,2.04,579.0,0,0,123.83434142318255,Windows
Asus,406,Gaming,Intel,2.8,16,18,Nvidia,2.99,1749.0,0,0,156.9531814888059,Windows
Dell,259,2 in 1 Convertible,Intel,2.7,12,29,Intel,2.19,1299.0,1,1,174.05705383053478,Windows
Toshiba,344,Notebook,Intel,2.3,4,4,Intel,1.2,1195.0,0,0,204.15714584634154,Windows
Lenovo,206,Notebook,AMD,3.6,6,16,AMD,2.2,549.0,0,0,174.05705383053478,Windows
Fujitsu,295,Notebook,Intel,2.3,4,16,Intel,2.3,649.0,0,0,123.83434142318255,Windows
Toshiba,437,Notebook,Intel,2.3,4,26,Intel,1.75,915.0,0,0,137.98683758583198,Windows
Dell,239,Notebook,Intel,2.5,4,26,AMD,2.25,599.0,0,0,123.83434142318255,Windows
HP,370,Notebook,Intel,2.5,8,10,Intel,2.04,806.0,0,0,174.05705383053478,Windows
Lenovo,291,Gaming,Intel,2.8,8,5,Nvidia,2.5,1189.0,0,1,174.05705383053478,Windows
Dell,245,Notebook,Intel,2.7,8,10,AMD,2.36,749.0,0,0,123.83434142318255,Windows
Dell,279,Notebook,Intel,2.5,8,4,Intel,1.6,1119.0,0,0,193.94928855402446,Windows
HP,113,Netbook,Intel,1.2,8,29,Intel,0.97,1908.0,0,0,217.2232031805074,Windows
HP,17,Notebook,Intel,2.0,4,5,AMD,2.1,499.0,0,0,174.05705383053478,Windows
Lenovo,503,Notebook,Intel,1.1,4,4,Intel,1.9,270.62,0,0,123.83434142318255,Others/No OS/Linux
Lenovo,470,Notebook,Intel,2.3,8,16,Intel,2.3,1349.0,0,0,174.05705383053478,Windows
Dell,243,2 in 1 Convertible,Intel,2.5,8,16,Intel,1.68,889.0,1,0,204.15714584634154,Windows
Asus,603,Notebook,Intel,2.5,8,16,Intel,1.4,1150.0,0,0,340.26190974390255,Windows
HP,418,Ultrabook,Intel,2.7,8,16,Intel,1.11,1349.0,1,1,204.15714584634154,Windows
Acer,75,Notebook,Intel,1.1,4,26,Intel,2.4,380.0,0,0,123.83434142318255,Windows
Asus,397,Gaming,Intel,2.8,16,18,Nvidia,2.5,1799.0,0,0,174.05705383053478,Windows
HP,111,Ultrabook,Intel,2.7,8,29,Intel,1.48,2089.0,0,0,193.94928855402446,Windows
Acer,306,Gaming,Intel,2.8,8,5,Nvidia,2.7,1260.0,0,1,174.05705383053478,Windows
HP,106,Notebook,Intel,2.5,8,16,Intel,1.34,1189.0,0,1,204.15714584634154,Windows
Dell,547,Notebook,Intel,2.4,4,4,Intel,2.18,547.0,0,0,123.83434142318255,Windows
HP,369,Notebook,Intel,2.5,4,26,Intel,1.64,779.0,0,0,137.98683758583198,Windows
Toshiba,339,Notebook,Intel,2.3,4,4,Intel,1.2,1195.0,0,0,204.15714584634154,Windows
HP,111,Notebook,Intel,2.4,4,16,Intel,1.48,1099.99,0,0,137.98683758583198,Windows
HP,365,Notebook,Intel,2.5,4,16,Intel,1.95,1205.0,0,0,193.94928855402446,Windows
HP,109,Ultrabook,Intel,2.6,8,16,Intel,1.43,1449.0,0,0,193.94928855402446,Windows
HP,362,Notebook,Intel,2.5,8,16,Nvidia,1.64,1049.26,0,0,193.94928855402446,Windows
HP,369,Notebook,Intel,2.4,4,26,Intel,1.64,684.0,0,0,137.98683758583198,Windows
Dell,256,Gaming,Intel,2.5,8,1,Nvidia,2.65,949.0,0,0,174.05705383053478,Windows
HP,110,Ultrabook,Intel,2.5,4,26,Intel,1.26,1539.0,0,0,217.2232031805074,Windows
HP,117,Notebook,Intel,2.5,4,16,Intel,1.48,1590.0,0,0,193.94928855402446,Windows
HP,111,Ultrabook,Intel,2.5,8,16,Intel,1.54,1887.21,0,0,193.94928855402446,Windows
HP,368,Notebook,Intel,2.4,4,26,Intel,1.49,800.0,0,0,145.2493027219284,Windows
Toshiba,332,Notebook,Intel,2.3,8,16,Intel,1.5,1210.0,0,0,145.2493027219284,Windows
HP,363,Notebook,Intel,2.4,4,16,Intel,2.04,769.99,0,0,123.83434142318255,Windows
Lenovo,464,Notebook,Intel,2.7,16,29,Nvidia,2.4,2968.0,0,1,313.9063629776118,Windows
Toshiba,447,Notebook,Intel,2.3,8,16,Intel,1.47,1490.0,0,1,193.94928855402446,Windows
HP,109,Notebook,Intel,2.5,8,16,Intel,1.43,2229.0,0,0,193.94928855402446,Windows
Dell,246,2 in 1 Convertible,Intel,2.3,4,10,Intel,2.08,795.99,1,1,174.05705383053478,Windows
Toshiba,347,Ultrabook,Intel,2.3,8,16,Intel,1.2,1590.0,0,0,204.15714584634154,Windows
HP,417,Notebook,Intel,2.5,8,16,Intel,1.11,1149.0,0,1,204.15714584634154,Windows
HP,362,Notebook,Intel,2.7,8,16,Nvidia,1.64,1185.43,0,0,193.94928855402446,Windows
Dell,288,Notebook,Intel,2.4,8,26,Intel,2.09,1046.44,0,0,174.05705383053478,Windows
